label	cmd
0	nsrps -ef | grep nsr
0	nsrrX_WASNUM
0	nsrrpcinfo -p
0	nsrrpcinfo -p AD_GWNUM
0	nsrrpcinfo -p B_SAY_MASNUM
0	nsrrpcinfo -p KTIMOWSUS
0	nsrrpcinfo -p SPLK_HFNUM
0	nsrrpcinfo -p TGSNUM
0	nsrrpcinfo -p WEB
0	nsrrpcinfo -p X_WASNUM
0	nsrrpcinfo -p X_WEBNUM
0	nsrrpcinfo -p mcs_backup
0	nsrrpcinfo -p s_wasNUM
0	nsrtpots -S NUMO0-NUM
0	nsrvproxy_mgmt deploy
0	"nsrvproxy_mgmt deploy -s mcs_backup -v vcenter -e IP_ADDRESS -n DELLEMCvProxy -i IP_ADDRESS -h DELLEMCvProxy -p NUM -g IP_ADDRESS -m IP_ADDRESS -t ""Asia/Seoul"" -j 1"
0	nsrvproxy_mgmt redeploy
0	nsrwatch
0	nsrwatch -s sitbkmsv1
0	nsrwatch -s sitbkmsvNUM
0	nsrwathc
0	nsrwathh -s sitbkmsvNUM
0	nsrweach -s sitbkmsv
0	nss-softokn
0	nsservice ntpd restart
0	nssyum remove //gliglibc-2.NUM-NUM.el7.iNUM.rpm
0	nstall.sh
0	nstat -an | grep uvagent
0	nstrwtch -s sitbkmsvNUM
0	nststat -an
0	nsu -
0	nsu - inagent
0	nsu - ktrcs
0	nsubd
0	nsudo su -
0	nsupdatedig @IP_ADDRESS testnetflix.fw-dns-3.temp.kt.com
0	nsystemctl restart ntpd
0	nt
0	"nt $1 ""|"" $3 ""|"" $(NF-NUM) ""|"" $(NF-6)}' | awk -F"""""" '$(NF-1)>NUM {print}'"
0	nt balance|Session ID heha|Session ID guro|Session ID dejn
0	nt.xml /spring-ws-client.xml_NUM
0	ntException
0	ntException | grep -v ExceptionHandlerManager
0	"ntException | grep -v ExceptionHandlerManager | grep -v 'getRecaptchaResult Exception:For input string: ""null'"
0	ntail -1 /timesten_memory_logging.log
0	ntail -f xpdj1_senddbNUM_cpu_NUM_NUM.log
0	ntail -n NUM /messages
0	ntcat diff_sudoers
0	ntelnet kr-kt-dcbapi.boku.com NUM
0	ntern
0	ntiit
0	ntlq -p
0	ntop
0	ntoq -p
0	ntp
0	ntp  -p
0	ntpadate HC-NTPNUM_NUM
0	ntpd
0	ntpd -p
0	ntpdate
0	ntpdate -d
0	ntpdate -d IP_ADDRESS
0	ntpdate -dntpq -p
0	ntpdate -q IP_ADDRESS
0	ntpdate HC-NTPNUM_NUM
1	ntpdate IP_ADDRESS
0	ntpdate IP_ADDRESSservice ntpd start
0	ntpdate IP_ADDRESSservice ntpd stopt
0	ntpdate IP_ADDRESSservice start ntpd
0	ntpdate IP_ADDRESSsystemcart
0	ntpdate MN-NTPNUM_NUM
0	ntpdate NUM   3 U        0      0
0	ntpls
0	ntpq  -p
0	ntpq -
0	ntpq - p
0	ntpq -0
0	ntpq -0p
0	ntpq -=p
0	ntpq -d
0	ntpq -dp
0	ntpq -l
0	ntpq -nc -z -u IP_ADDRESS NUM
0	ntpq -ntpq -p
0	ntpq -o
0	ntpq -op
0	ntpq -p
0	ntpq -p  >> /NUM_before.log
0	ntpq -p[
0	ntpq -pn
0	ntpq -px
0	ntpq -systemctl status ntpd
0	ntpq 0p
0	ntpq =-
0	ntpq =-p
0	ntpq =p
0	ntpq date
0	ntpq p
0	ntpq- p
0	ntpqdate
0	ntpqdate HC-NTPNUM_NUM
0	ntpqw p
0	ntpstat
0	ntq -p
0	ntqp -dp
0	ntqp -p
0	ntqq -p
0	ntroute
0	ntstat -na | grep NUM
0	ntsysv
0	ntt
0	nuhunohup /cpu_start_avility.sh &
0	null >
0	numa
0	numactl --h
0	numactl -h
0	numamemstat -cm
0	numasatat
0	numastat
0	number_sp
0	numeric field overflow
0	numeric field overflowcd /nohup
0	numfmttail -f /messages |grep nfs
0	nummem
0	nunohup /cpu_start_avility.sh &
0	nv NUM_vacuum_full_mpmcs.sql NUM_vacuum_full_mpmcs.sql
0	nv pharos-loader.jar pharos-loader.jar_NUMmv pharos-loader.jar pharos-loader.jar-NUM
0	nv | grep -i Rlog
0	nvmv /perfmon.tar.gz .
0	nvmvkk                                a*
0	nwmgr
0	nwmgr >> backup_lanPort_NUM.log
0	nwtstat -an | grep TIME_WAIT | more
0	nwwatch
0	nx
0	o
0	o           AND aPARAM_VALUE = curRec.CUSTOMER_ID:w
0	o    CNT=${}iRSLT:w
0	o $outFileOB
0	o NUM,1      NUM%q1
0	o NUM_CRMNUM.create_ilog
0	o comm | asterisk|rca
0	o1
0	o?
0	oGG?NUMc5bNUMbNUMd4ffNUMefa0dNUMbedNUM
0	oGG?OREDNUM
0	oGG?dor_NUM
0	oGGGG?ERR
0	oGGGG?NUM
0	oGGOBG?NUM
0	oImprJbMainActJO NUM BYREQ A . . . . . NUM
0	oNUM$
0	oNUMu9f3g
0	oO
0	oO Unknown command - try 'h' for help  Unknown command - try 'h' for help otop
0	o_b4hfNUM_NUM libgaprrb.so_pf_removal_NUM libgaprrb.so_pf_removal_NUM libgaprrb.so_pf_removal_NUM
0	o_own.m_history partition(m_history_pt_NUM
0	oacexport TMOUT=0
0	oaded|Duplicate session or unknown error occured|find property name|APE1-NUM|Dropped event with reason|Event with protocol ID
0	oalert
0	oaliasalias
0	ob.shll
0	ob1.sh
0	ob2
0	obey /NUM_cdm_trandata
0	obey /NUM_delete
0	obey /NUM_deleteobey /NUM_delete
0	obey /NUM_initext
0	obey /NUM_initrep
0	obey /NUM_ord_trandata
0	obey /initrep
0	obiweb
0	object_name
0	object_table_all_details.sql
0	oblog
0	oblogd
0	obloge
0	oblogs
0	oblogt
0	obog
0	oc adm top pod
0	oc adm top pod owwide
0	oc adm top pods
0	oc edt node -ktis-crmNUM.cNUM-okd.cz.paas.kt.co.k -oyaml
0	oc get all
0	oc get allpods -owide | grep crmNUM
0	oc get node ktis-crmNUM.cNUM-okd.cz.paas.kt.co.kr -oyaml2
0	oc get nodes -l sibeltocaas
0	oc get nodes -l siebeltocaas
0	oc get nodes -lgrep crm
0	oc get nodes-owide | grep crmNUM
0	oc get nsts
0	oc get opd ci-cti-NUMfcfc6f7-cn4mt -oyaml
0	oc get pod ci-cti-NUMfcfc6f7-cn4mt -oyaml
0	oc get pod ci-cti-NUMfcfc6f7-cn4mt -oyamls -owide
0	oc get pods
0	oc get pods --all-namespaces | grep cmr
0	oc get pods --all-namespaces | grep crm--owide
0	oc get pods -owide
0	oc get pods -owide | grep crmNUM
0	oc get pods -owideadm top pod
0	oc get pods -owideoc get pod ci-channel-7dNUM-k9kNUM  -oyaml
0	oc get route
0	oc getpoods -owide | grep crmNUM
0	oc lggin -u admin -p NewNUM
0	oc login
0	oc login -u admin -p NewNUM! https://ktis-console.cNUM-okd.bz.paas.kt.co.kr:NUM
0	oc login ktis-console.cNUM-okd.pa.paas.tt.co.kr
0	oc project seibeltocaas
0	oc top po podd
0	oca
0	oca.sh NUM
0	oca1
0	ocaNUM
0	oca_SNR_extract.sh
0	oca_disk_clean.sh
0	oca_er
0	oca_err_cntoca_log_extract_v1.sh
0	oca_log_extact_v1.sh
0	oca_log_extract _v1.sh
0	oca_log_extract_parallel_CCR.sh
0	oca_log_extract_parallel_RAR.sh
0	oca_log_extract_parallel_SNR.sh
0	oca_log_extract_parallel_STR.sh
0	oca_log_extract_parallel_org.sh
0	oca_log_extract_parallel_vNUM.sh
0	oca_log_extract_v1
0	oca_log_extract_v1.s
0	oca_log_extract_v1.sh
0	oca_log_extract_v3.sh
0	oca_lot_extract_v1.sh
0	ocaconnect.sh
0	occ ap adm pods
0	ocdlog
0	ocdrdata
0	ocdrp_4log
0	ocdrp_5log
0	ocdrp_6log
0	ocdrp_flog
0	ocdrp_glog
0	ocdrp_hlog
0	ocdrp_ilog
0	ocdrp_llog
0	ocdrp_mlog
0	ocdrpdata
0	oclumon manage -get master
0	ocmon.sh 2 NUM
0	ocol ID|Event is rejected due to duration_sec_is_0_win_excess_4|Session ID guro-pcrf|Session ID heha-pcrf|Event is rejected because MO is barred
0	ocp_recovery.sh  NUM  NUM
0	ocp_recovery.sh  NUM  NUM   | tee ocp_recovery_NUM.sql
0	ocrcheck
0	ocrconfig
0	ocrconfig -shobackup
0	ocrconfig -showbackup
0	"ocrconfig -showbackup > ocr_crs_stat_Snotedb_`date ""+%Y%m%d""`.log"
0	"ocrconfig -showbackup > ocr_crs_stat_orddb_`date ""+%Y%m%d""`.log"
0	"ocrconfig -showbackup > ocr_crs_stat_rdsdb_`date ""+%Y%m%d""`.log"
0	"ocrconfig -showbackup > ocr_crs_stat_scdb_`date ""+%Y%m%d""`.log"
0	ocrconfig -showbackuploc
0	ocrconfig -showbackuploxxx
0	ocssdtrc
0	od
0	od -c ACNUM
0	od shub_connect
0	odu -hsx * | sort -rf | head -
0	odu -hsx * | srot -rf | head -nn 5
0	odu -hsx * | srr
0	oduNUM
0	oerr NUM
0	oerr ORA-NUM
0	oerr ora NUM
0	oerr ora-NUM
0	off
0	offbat
0	offbatcoff
0	offbatlog
0	offbatprop
0	offbatpropd
0	offbatscr
0	offlog
0	offoog
0	offpatpfop
0	oftware_HP_DP_9.NUM_for_Linux_TDNUM-NUM
0	og
0	"og  | grep ""NUM-NUM|NUM-NUM"" | lessg  | grep ""NUM-NUM|NUM-NUM"" | less  | grep ""NUM-NUM|NUM-NUM"" | less | grep ""NUM-NUM|NUM-NUM"" | less"
0	og  | grep NUM | lesslog  | grep NUM | lessog  | grep NUM | lessg  | grep NUM | less  | grep NUM | lessvmkwar
0	og 2>&1
0	"og | grep ""NUM/NUM NUM"""
0	og | grep NUM | lesog | grep NUM | less.
0	og | grep NUM-NUM
0	og |grep 'SUCCESS' |grep -v grep |wc -l
0	og.1.nodeNUM.NUM system.log.nodeNUM.NUM
0	og5
0	oganchor0 # LOGANCHOR_DIR1 # altibase mod NUM(altiredo->altiredo/loganchor0)1#OA
0	ogfg
0	ogg
0	oggapp-vip
0	oggapp2-vip
0	oggg
0	ogi CABNUM
0	ogin C0
0	ogin CCRNUM
0	oginService /web* | grep ERROR | grep -v 'PASS Login API' | grep -v grep | grep NUM
0	ogout
0	oh
0	ohup /nsrdown_umount.sh &
0	ohup sh /GRP1_srdfnohup /nsrdown_umount.sh &
0	oi
0	oifcfg
0	oifcfg getconf
0	oifcfg getif
0	oifcfg iflist -p -n
0	oinfo all
0	oinping IP_ADDRESS
0	oisis
0	oislog
0	ojdbc6.jar|grep -v grep |wc -l
0	ojs/
0	okaeropwe
0	ol
0	old
0	oll
0	olls -alt
0	ols
0	ols -lrt
0	ols -rlt
0	olsnode -s
0	olsnodes -s
0	olsnodes -s -t
0	om
0	om IP_ADDRESSTMOUT=0
0	om_NUM
0	ombat@IP_ADDRESS
0	omc start
0	omc stop
0	omc_agent
0	omnicc -?
0	omnicc -h
0	omnicc -import_host p-x-pd1-bdmwas2 -accept_host
0	omnicc -import_host xpbd-backupNUM -accept_host
0	omnicc -secure_comm -configure_peer bddj-dpbkNUM
0	omnicc -secure_comm -configure_peer xpbd-dpbkNUM
0	omnicc -secure_comm -configure_peer xpbd_dpbkNUM -accerept_host
0	omnicc -secure_comm -configure_peer xpdj-dpbkNUM
0	omnicc ?
0	omnisetup.sh -install da/
0	ompd start
0	ompd stop
0	oms
0	on
0	on ID heha|Session ID guro|Session ID dejn|find property name|Event is rejected because MO' |moreon ID heha|Session ID guro|Session ID dejn|find property name|Event is rejected because MO' |wc -l
0	on_bringer.sh
0	on_nohup sh /nsh /GRP5_Con_sh /GRP4_Con_sh /GRP3_Con_bringer.sh
0	on_sec_is_0_win_excess_4|Session ID guro-pcrf|Session ID heha-pcrf|Event is rejected because MO is barred|Event is rejected due to mismatch of Cancel CDR Value|APE1-NUM
0	onaatlog
0	onbat
0	onbatconf
0	onbatlog
0	onbatlogalias
0	onbatlogoffbatlog
0	onbatprop
0	onf
0	onfig.x /inter-config.xml /inter-config.xmlin
0	onfnc1
0	onfnp1
0	onfp1
0	ongrp1
0	onlas
0	onm
0	onm.cd onm
0	onm.fido.kt.com
0	onm.onm.sh
0	onm.sh
0	onm.sh 1
0	onm.shnm.sh
0	onm_daemon.sh
0	onm_daemon.shkill.sh
0	onmnp1
0	onmonm.sh
0	onnac1
0	onnfc1
0	onohup /LSM_NOTI_CUSTOMER_INS_NUM_2.sh &
0	ononm.sh
0	ontab  -llstail -f Cache_NUM_logfile_NUM.log cd logs/lscd /ps -ef | grep DRlscd /rontab -lls scripts/cd ..lscd ..lsls
0	oo
0	oo comm
0	ooOOOO
0	ooblog
0	oocfs2/
0	oogcheck
0	oogg
0	oogin CABNUM
0	ooll
0	oonm.sh
0	oopt
0	oorasql
0	ootrm -rf /epel*
0	op
0	opatch
0	opatch ls inventory -detail
0	opatch lsinventory
0	opatch lsinventory -detail
0	opatch lsinventory -detail > oatch_rdbms.log
0	opatch lsinventory -detail > opatch_grid.log
0	opatch lsinventory-detail
0	opatch lsinventroy
0	opatch lsinv|grep applied
0	opatch lspatch
0	opatch lspatches
0	opatch version
0	opatchh lspatches
0	opath version
0	opcagt -kill
0	opeiostat -dmxt 1
0	open
0	open /ecNUM
0	open /eoNUM
0	open IP_ADDRESS
0	open dirdat/ecNUM
0	open ssl
0	open_cursor
0	openscd /ng_lo
0	openssl
0	openssl -
0	openssl - connect IP_ADDRESS:NUM | openssl xNUM -noout -enddate
0	openssl - connect NUM
0	openssl --
0	openssl --help
0	openssl --version
0	openssl -V
0	openssl -connect
0	openssl -connect IP_ADDRESS:NUM
0	openssl -req -new -key key.pem > csr.pem
0	openssl -v
0	openssl -version
0	openssl ca
0	openssl dhparam -inform PEM -in /eips_olleh_com_1_cert.pem -check -text
0	openssl genrsa -aesNUM -out privatekey.pem NUM
0	openssl genrsa -rand rand.dat
0	openssl genrsa -rand rand.dat -des3 NUM > key.pem
0	openssl genrsa -rand rand.dat NUM > key.pem
0	openssl md5 * > rand.dat
0	openssl pkcsNUM -export -in GRX-NUM.ACC
0	openssl pkcsNUM -export -in GRX-NUM.ACCNUM.Prod.AppleCare.cert.pem -inkey privatekey.pem -out applecare.pNUM
0	openssl pkcsNUM -export -in GRX-NUM.ACCNUM.Test.AppleCare.cert.pem -inkey privatekey.pem -out applecare.pNUM
0	openssl pkcsNUM -in kosgwcert.key -nodes -out kosgwcert.pem
0	openssl req -key key.pem -xNUM -nodes -sha1 -days NUM -in csr.pem -oull
0	openssl req -key key.pem -xNUM -nodes -sha1 -days NUM -in csr.pem -out crt.pem
0	openssl req -new -key key.pem > csr.pem
0	openssl req -new -shaNUM -key kosgwcert.pem -out certreq.csr
0	openssl req -new -shaNUM -key privatekey.pem -out certreq.csr
0	openssl req -new -shaNUM -keyprivatekey.pem -out certreq.copenssl req -new -shaNUM -keyprivatekey.pem -out certopenssl req -new -shaNUM -key privatekey.pem -out certreq.csr
0	openssl req -new -shaNUM -keyprivatekey.pem -out certreq.csr
0	openssl req -new -shaNUM.
0	openssl rsa -in Ktpay.kt.com_key.pem -noout -text
0	openssl rsa -in anycus_api_kt_com_NginX_key.pem -out anycus_api_kt_com_NginX_key_nopass.pem
0	openssl rsa -in anyid_api_kt_com_NginX_key.pem -out anyid_api_kt_com_NginX_key_nopass.pem
0	openssl rsa -in api_econovation_co_kr_NginX_key.pem -out api_econovation_co_kr_NginX_key_NUM_nopass.pem
0	openssl rsa -in api_econovation_co_kr_NginX_key.pem -out api_econovation_co_kr_NginX_key_nopass.pem
0	openssl rsa -in api_econovation_co_kr_NginX_key.pem -out api_econovation_co_kr_NginX_key_nopass.pemopenssl rsa -in api_econovation_co_kr_NginX_key.pem -out api_econovation_co_kr_NginX_key_nopass.pem
0	openssl rsa -in cus-in_api_kt_com_NginX_key.pem -out cus-in_api_kt_co
0	openssl rsa -in cus-in_api_kt_com_NginX_key.pem -out cus-in_api_kt_com_NginX_key_nopass.pem
0	openssl rsa -in id-in_api_kt_com_NginX_key.pem -out id-in_api_kt_com_NginX_key_nopass.pem
0	openssl rsa -in idcb_api_kt_com_NginX_key.pem -out idcb_api_kt_com_NginX_key_nopass.pem
0	openssl rsa -in idcb_kt_com_key.pem -noout -text
0	openssl rsa -in int-in_api_kt_com_NginX_key.pem -out int-in_api_kt_com_NginX_key_nopass.pem
0	openssl rsa -in ips_kt_com_1_key.pem -noout -text
0	openssl rsa -in login_kt_com_1_key.pem -noout -text
0	openssl s
0	openssl s_clie -openssl s_client -host api-applecareconnect.apple.com s_client -hconne:NUM
0	openssl s_clien
0	openssl s_clien -tls1_2
0	openssl s_client
0	openssl s_client  -tls1_1
0	openssl s_client  -tls1_2
0	openssl s_client  | head
0	openssl s_client -
0	openssl s_client -conn
0	openssl s_client -connec  -tls1
0	openssl s_client -conneclocalhost
0	openssl s_client -connecopenssl s_client -connect  nexaweb-nbss.kt.com:5
0	openssl s_client -connect
0	openssl s_client -connect  1 -enddate
0	openssl s_client -connect  IP_ADDRESS:NUM | openssl xNUM -
0	openssl s_client -connect  IP_ADDRESS:NUM | openssl xNUM -noout -enddate
0	openssl s_client -connect  IP_ADDRESS:NUM | openssl xNUM -noout -r=Aug  1 NUM:NUM:NUM NUM GMT
0	openssl s_client -connect  nexaweb-
0	openssl s_client -connect  rcscallback.sery.co.kr -tls1
0	openssl s_client -connect  rcscallback.sery.co.kr:NUM
0	openssl s_client -connect  rcscallback.sery.co.kr:NUM -tls1.1
0	openssl s_client -connect  rcscallback.sery.co.kr:NUM -tls1_
0	openssl s_client -connect  rcscallback.sery.co.kr:NUM -tls1_2
0	openssl s_client -connect ::
0	openssl s_client -connect IP_ADDRESS
0	openssl s_client -connect IP_ADDRESS:
0	openssl s_client -connect IP_ADDRESS:NUM
0	openssl s_client -connect IP_ADDRESS:NUM -ssl2
0	openssl s_client -connect IP_ADDRESS:NUM -tls1_2
0	openssl s_client -connect IP_ADDRESS:NUM 2>devdates
0	openssl s_client -connect IP_ADDRESS:NUM | openssl xNUM -noout -endate
0	openssl s_client -connect IP_ADDRESS:NUM | openssl xNUM -noout -enddate
0	openssl s_client -connect IP_ADDRESS:NUM | openssl xNUM -noout -openssl s_client -connect IP_ADDRESS:NUM | openssl xNUM -noout -enddaopenssl s_client -connect NUM.NUM.NUM
0	openssl s_client -connect IP_ADDRESS:NUM | openssl xNUM -noout -text
0	openssl s_client -connect IP_ADDRESSNUM
0	openssl s_client -connect NUM
0	openssl s_client -connect NUM. --servername rcscallback.sery.co.kr
0	openssl s_client -connect NUM.NUM.NUM
0	openssl s_client -connect agg.
0	openssl s_client -connect agg.hermes.kt.com:NUM
0	openssl s_client -connect agg.hermes.kt.com:NUM -tls1
0	openssl s_client -connect agg.hremes.kt.c
0	openssl s_client -connect agg.hremes.kt.co
0	openssl s_client -connect agg.hremes.kt.com tls1
0	openssl s_client -connect agg.hremes.kt.com:NUM
0	openssl s_client -connect agg.hremes.kt.com:NUM -tls1
0	openssl s_client -connect agg.hremes.kt.com:NUM -tls2
0	openssl s_client -connect agg.hremes.kt.com:NUM -tls3
0	openssl s_client -connect api-qa.rcsbizcenter.com:NUM -debug
0	openssl s_client -connect api-server.bizmeka.com:NUM
0	openssl s_client -connect api-server.bizmeka.com:NUM -debug
0	openssl s_client -connect apopenssl s_client -connecgg
0	openssl s_client -connect app.hermes.kt.cNUM
0	openssl s_client -connect app.hermes.kt.com:NUM -tls1_2
0	openssl s_client -connect bizmate.kt.com:-
0	openssl s_client -connect bizmate.kt.com:NUM -tls1_1
0	openssl s_client -connect bizmate.kt.com:NUM -tls1_2
0	openssl s_client -connect bizmate.kt.com:NUM TLS_1.2
0	openssl s_client -connect eips.olleh.com:NUM | openssl xNUM -noout -text
0	openssl s_client -connect https://
0	openssl s_client -connect https://IP_ADDRESS:NUM
0	openssl s_client -connect https://rcscallback.sery.co.kr -tls1 -
0	openssl s_client -connect idcb.kt.com:NUM | openssl xNUM -noout -text
0	openssl s_client -connect kt.com
0	openssl s_client -connect kt.com:NUM -tls1
0	openssl s_client -connect kt.com:NUM -tls1_1
0	openssl s_client -connect localhost:
0	openssl s_client -connect localhost:9
0	openssl s_client -connect localhost:NUM
0	openssl s_client -connect localhost:NUM | openssl xNUM -
0	openssl s_client -connect localhost:NUM | openssl xNUM -noout -te
0	openssl s_client -connect localhost:NUM | openssl xNUM -noout -text
0	openssl s_client -connect localhost:NUM | openssl xNUM -noout -textps -ef | grep httpd
0	openssl s_client -connect paperless.kt.com:NUM -debug
0	openssl s_client -connect rcs-status.ibizplus.co.kr NUM
0	openssl s_client -connect rcs-status.ibizplus.co.kr:NUM
0	openssl s_client -connect rcscallback.sery.co.kr
0	openssl s_client -connect rcscallback.sery.co.kr -tls1 - just use TLSv1
0	openssl s_client -connect rcscallback.sery.co.kr NUM
0	openssl s_client -connect rcscallback.sery.co.kr:
0	openssl s_client -connect rcsreport.bizlotte.com:NUM
0	openssl s_client -connect webui.kt.com:NUM
0	openssl s_client -connectIP_ADDRESS
0	openssl s_client -connection
0	openssl s_client -connection -tls1.0
0	openssl s_client -connection https://rcscallback.sery.co.kr -tls1.0
0	openssl s_client -connectwwww.
0	openssl s_client -host api-applecareconnect-ept.apple.com -port NUM -state
0	openssl s_client -servername eips_olleh.com -tlsextdebug -connect localhost:NUM
0	openssl s_client -servername eips_olleh.com -tlsextdebug -connect localhost:NUM -cipher EDH
0	"openssl s_client -servername eips_olleh.com -tlsextdebug -connect localhost:NUM -cipher EDH | grep ""Server Temp Key"""
0	openssl s_client -servername eips_olleh.com -tlsextdebug -connect localhost:NUM | openssl dhparam -check -text
0	openssl s_client -servername eips_olleh.com -tlsextdebug -connect localhost:NUM | openssl xNUM -noout -text
0	openssl s_client -servername ips.kt.com -tlsextdebug -connect localhost:NUM
0	"openssl s_client -servername ips.kt.com -tlsextdebug -connect localhost:NUM 2>/null | grep ""server name"""
0	openssl s_client -servername ips.kt.com -tlsextdebug -connect localhost:NUM | openssl xNUM -noout -text
0	openssl s_client -servername ips.olleh.com -tlsextdebug -connect localhost:NUM
0	openssl s_client -servername ips.olleh.com -tlsextdebug -connect localhost:NUM -cipher EDH
0	"openssl s_client -servername ips.olleh.com -tlsextdebug -connect localhost:NUM -cipher EDH | grep ""Server Temp Key"""
0	openssl s_client -servername ips.olleh.com -tlsextdebug -connect localhost:NUM | openssl xNUM -noout -text
0	openssl s_client -showcerts
0	openssl s_client -showcerts -connect api.e!ns
0	openssl s_client -showcerts -connect rtd.kt.com:NUM
0	openssl s_client -showcerts -connect rtd.kt.com:NUM | openssl xNUM -noout -dates
0	openssl s_client -showclients -connect api.econovation.co.kr:NUM
0	openssl s_client -ssl3
0	openssl s_client -ssl3 -debug
0	openssl s_client -tls1_1
0	openssl s_client -tls1_2
0	openssl s_client -tls1_2  -connect IP_ADDRESS:NUM
0	openssl s_client -tls1_2 -connect IP_ADDRESS:NUM
0	openssl s_client -tls1_2 -connect https://rcscallback.sery.co.kr
0	openssl s_client -tls1_2 -connect https://rcscallback.sery.co.kr:NUM
0	openssl s_client -tls2
0	openssl s_client IP_ADDRESS:NUM | openssl xNUM -noout -enddate
0	openssl s_client connect :NUM
0	openssl s_client curl -L -v https://api-applecareconnect.apple.comopenssl s_client https://api-applecareconnect.apple.com
0	openssl s_client https://api-applecareconnect.curl -L -v https://api-applecareconnect.apple.com
0	openssl s_nocert
0	openssl s_s -accept
0	openssl s_servem -pecert ad_pis_kt_com_cert.pem
0	openssl s_server -a-keyls
0	openssl s_server -accept  NUM
0	openssl s_server -key ab_pis_kt_com_key.pem -cert ad_pis_kt_com_cert.pem -accept  NUMopenssl s_server -key ab_pis_kt_com_key.pem -cert ad_pis_kt_com_cert.pem -accept  NUM
0	openssl s_server -nocert -accept  NUM
0	openssl s_server NUM
0	openssl s_server-
0	openssl verison
0	openssl version
0	openssl version -a
0	openssl vrsion
0	openssl xNUM -common_tbapi_kt_com_NginX_cert.pecat common_tbapi_kt_com_NginX_cert.pem
0	openssl xNUM -in
0	openssl xNUM -in  -text
0	openssl xNUM -in  -textanycus_api_kt_com_NginX_cert.pem -text
0	openssl xNUM -in *cert.pem -noout -te
0	openssl xNUM -in *cert.pem -noout -text
0	openssl xNUM -in /ab_pis_kt_com_cert.pem -noout -text
0	openssl xNUM -in /ad_pis_kt_com_cert.pem -noout -text
0	openssl xNUM -in /ad_pis_kt_com_cert.pem -noout -textb
0	openssl xNUM -in /serveropenssl xNUM -in /demo.crt -text
0	openssl xNUM -in /ssl_privatstar_hermes_kt_com_NginX_key.pem
0	openssl xNUM -in /star_hermes_kt_com_NginX_cert.pem -noout -dates
0	openssl xNUM -in /star_hermes_kt_com_NginX_key.pem -noout -dates
0	openssl xNUM -in /star_hermes_kt_openssl xNUM -in /star_hermes_kt_com_NginX_key.pemopenssl xNUM -in /star_hermes_kt_co
0	openssl xNUM -in Ktpay.kt.com_cert.pem -noout -text
0	openssl xNUM -in ab_pis_comkt_com_cert.pem -noout text
0	openssl xNUM -in ab_pis_kt_com_cert.pem -noout -
0	openssl xNUM -in ab_pis_kt_com_cert.pem -noout -text
0	openssl xNUM -in abab_pis_kt_com_cert.pe-noout -text
0	openssl xNUM -in abab_pis_kt_com_cert.pem -noout -text
0	openssl xNUM -in ad
0	openssl xNUM -in ad_pis_kt_com_cert.pem -noout -text
0	openssl xNUM -in ad_pis_kt_com_cert.pem -noout -textsls -cd /
0	openssl xNUM -in ad_pis_kt_com_cert.pem -noutt -text
0	openssl xNUM -in anycus_tbapi_kt_ckeytool -list -keystore /cacerts -v -storepass changeit > ssl_certs_list_NUMkeytool -list -keystore /se
0	openssl xNUM -in anycus_tbapi_kt_com_NginX_cert.pem -text
0	openssl xNUM -in anycus_tbapi_kt_com_NginX_cert.pem -text -noout
0	openssl xNUM -in api_econovation_co_kr_NginX_cert.pem
0	openssl xNUM -in cert.pem -noout -text
0	openssl xNUM -in commo4
0	openssl xNUM -in common_1.txt
0	openssl xNUM -in common_2
0	openssl xNUM -in common_2.txt -text -noout
0	openssl xNUM -in common_2.txt -text -noout |grep DNS
0	openssl xNUM -in common_3
0	openssl xNUM -in core_ktsmap_com_cert.pem -text -noout
0	openssl xNUM -in crt.pem -noout -text
0	openssl xNUM -in csr.pem -noout -text
0	openssl xNUM -in cus-in_api_kt_com_NginX_cert.pem -text
0	openssl xNUM -in cus-in_api_kt_com_NginX_cert.pem -text -noout
0	openssl xNUM -in eips_olleh_com_1_cert.pem -noout -text
0	openssl xNUM -in eips_olleh_com_2_cert.pem -noout -text
0	openssl xNUM -in idcb_kt_com_cert.pem -noout -text
0	openssl xNUM -in int-in_api_kt_com_NginX_cert.pem
0	openssl xNUM -in ips_kt_com_1_cert.pem -noout -text
0	openssl xNUM -in ips_kt_com_2_cert.pem -noout -text
0	openssl xNUM -in login_kt_com_1_cert.pem -noout -text
0	openssl xNUM -in onm_pis_kt_com.jks -noutt -text
0	openssl xNUM -in star_kt_com_cert.pem -text -noout
0	openssl xNUM -in www_ktsmap_com_cert.pem -text -noout
0	openssl xNUM -inform /CertGenInteropCA.der -text
0	openssl xNUM -inform PEM -in kosgwcert.cer -out kosgwcert.crt
0	openssl xNUM -inform der
0	openssl xNUM -inform der -in /C.
0	openssl xNUM -inform der -in /CertGenInteropCA.der -teopenssl xNUM -in /demo.crt -text
0	openssl xNUM -inform der -in /demo.crt -text
0	openssl xNUM -inform der openssl xNUM -in /serveropenssl xNUM -in /demo.crt -text
0	openssl xNUM -iniips_olleh_com_1_
0	openssl xNUM -noout --in  -text
0	openssl xNUM -noout -in -text
0	openssl xNUM -noout -in -text Ktpay.kt.com_cert.pem
0	openssl xNUM -noout -in Ktll
0	openssl xNUM -noout -in Ktpay.kt.com_cert.pem
0	openssl xNUM -noout -text -in /anycus_api_kt_com_1_NginX_cert.pem
